Time,imu0_ax,imu0_ay,imu0_az,imu1_ax,imu1_ay,imu1_az,imu2_ax,imu2_ay,imu2_az,imu3_ax,imu3_ay,imu3_az,Gesture
27,20,-20,20,20,-20,20,-1.21,-20,20,-11.8,-20,20,Default
28,20,-20,20,20,-20,20,-1.25,-20,20,-12.22,-20,20,Default
29,20,-20,20,20,-20,20,-1.29,-20,20,-12.64,-20,20,Default
30,20,-20,20,20,-20,20,-1.34,-20,20,-13.06,-20,20,Default
31,20,-20,20,20,-20,20,-1.38,-20,20,-13.48,-20,20,Default
32,20,-20,20,20,-20,20,-1.42,-20,20,-13.91,-20,20,Default
33,20,-20,20,20,-20,20,-1.47,-20,20,-14.33,-20,20,Default
34,20,-20,20,20,-20,20,-1.51,-20,20,-14.75,-20,20,Default
35,20,-20,20,20,-20,20,-1.55,-20,20,-15.17,-20,20,Default
36,20,-20,20,20,-20,20,-1.59,-20,20,-15.59,-20,20,Default
37,20,-20,20,20,-20,20,-1.64,-20,20,-16.01,-20,20,Default
38,20,-20,20,20,-20,20,-1.68,-20,20,-16.43,-20,20,Default
39,20,-20,20,20,-20,20,-1.72,-20,20,-16.86,-20,20,Default
40,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Default
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Default
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Default
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Default
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Default
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Default
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Default
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Default
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Default
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Default
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Default
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Default
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Default
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Default
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Default
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Default
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Default
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Default
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Default
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Default
60,20,-20,20,20,-20,20,-2.63,-20,20,-20,-20,20,Default
61,20,-20,20,20,-20,20,-2.67,-20,20,-20,-20,20,Default
62,20,-20,20,20,-20,20,-2.72,-20,20,-20,-20,20,Default
63,20,-20,20,20,-20,20,-2.76,-20,20,-20,-20,20,Default
64,20,-20,20,20,-20,20,-2.8,-20,20,-20,-20,20,Default
65,20,-20,20,20,-20,20,-2.84,-20,20,-20,-20,20,Default
66,20,-20,20,20,-20,20,-2.89,-20,20,-20,-20,20,Default
67,20,-20,20,20,-20,20,-2.93,-20,20,-20,-20,20,Default
68,20,-20,20,20,-20,20,-2.97,-20,20,-20,-20,20,Default
69,20,-20,20,20,-20,20,-3.02,-20,20,-20,-20,20,Default
70,20,-20,20,20,-20,20,-3.06,-20,20,-20,-20,20,Default
71,20,-20,20,20,-20,20,-3.1,-20,20,-20,-20,20,Default
72,20,-20,20,20,-20,20,-3.15,-20,20,-20,-20,20,Default
73,20,-20,20,20,-20,20,-3.19,-20,20,-20,-20,20,Default
74,20,-20,20,20,-20,20,-3.23,-20,20,-20,-20,20,Default
25,20,-20,20,20,-20,20,-1.12,-20,20,-10.96,-20,20,Default
26,20,-20,20,20,-20,20,-1.16,-20,20,-11.38,-20,20,Default
27,20,-20,20,20,-20,20,-1.21,-20,20,-11.8,-20,20,Default
28,20,-20,20,20,-20,20,-1.25,-20,20,-12.22,-20,20,Default
29,20,-20,20,20,-20,20,-1.29,-20,20,-12.64,-20,20,Default
30,20,-20,20,20,-20,20,-1.34,-20,20,-13.06,-20,20,Default
31,20,-20,20,20,-20,20,-1.38,-20,20,-13.48,-20,20,Default
32,20,-20,20,20,-20,20,-1.42,-20,20,-13.91,-20,20,Default
33,20,-20,20,20,-20,20,-1.47,-20,20,-14.33,-20,20,Default
34,20,-20,20,20,-20,20,-1.51,-20,20,-14.75,-20,20,Default
35,20,-20,20,20,-20,20,-1.55,-20,20,-15.17,-20,20,Default
36,20,-20,20,20,-20,20,-1.59,-20,20,-15.59,-20,20,Default
37,20,-20,20,20,-20,20,-1.64,-20,20,-16.01,-20,20,Default
38,20,-20,20,20,-20,20,-1.68,-20,20,-16.43,-20,20,Default
39,20,-20,20,20,-20,20,-1.72,-20,20,-16.86,-20,20,Default
40,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Default
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Default
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Default
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Default
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Default
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Default
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Default
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Default
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Default
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Default
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Default
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Default
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Default
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Default
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Default
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Default
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Default
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Default
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Default
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Default
60,20,-20,20,20,-20,20,-2.63,-20,20,-20,-20,20,Default
61,20,-20,20,20,-20,20,-2.67,-20,20,-20,-20,20,Default
62,20,-20,20,20,-20,20,-2.72,-20,20,-20,-20,20,Default
63,20,-20,20,20,-20,20,-2.76,-20,20,-20,-20,20,Default
64,20,-20,20,20,-20,20,-2.8,-20,20,-20,-20,20,Default
65,20,-20,20,20,-20,20,-2.84,-20,20,-20,-20,20,Default
66,20,-20,20,20,-20,20,-2.89,-20,20,-20,-20,20,Default
67,20,-20,20,20,-20,20,-2.93,-20,20,-20,-20,20,Default
68,20,-20,20,20,-20,20,-2.97,-20,20,-20,-20,20,Default
69,20,-20,20,20,-20,20,-3.02,-20,20,-20,-20,20,Default
70,20,-20,20,20,-20,20,-3.06,-20,20,-20,-20,20,Default
71,20,-20,20,20,-20,20,-3.1,-20,20,-20,-20,20,Default
72,20,-20,20,20,-20,20,-3.15,-20,20,-20,-20,20,Default
73,20,-20,20,20,-20,20,-3.19,-20,20,-20,-20,20,Default
74,20,-20,20,20,-20,20,-3.23,-20,20,-20,-20,20,Default
25,20,-20,20,20,-20,20,-1.12,-20,20,-10.96,-20,20,Default
26,20,-20,20,20,-20,20,-1.16,-20,20,-11.38,-20,20,Default
27,20,-20,20,20,-20,20,-1.21,-20,20,-11.8,-20,20,Default
28,20,-20,20,20,-20,20,-1.25,-20,20,-12.22,-20,20,Default
29,20,-20,20,20,-20,20,-1.29,-20,20,-12.64,-20,20,Default
30,20,-20,20,20,-20,20,-1.34,-20,20,-13.06,-20,20,Default
31,20,-20,20,20,-20,20,-1.38,-20,20,-13.48,-20,20,Default
32,20,-20,20,20,-20,20,-1.42,-20,20,-13.91,-20,20,Default
33,20,-20,20,20,-20,20,-1.47,-20,20,-14.33,-20,20,Default
34,20,-20,20,20,-20,20,-1.51,-20,20,-14.75,-20,20,Default
35,20,-20,20,20,-20,20,-1.55,-20,20,-15.17,-20,20,Default
36,20,-20,20,20,-20,20,-1.59,-20,20,-15.59,-20,20,Default
37,20,-20,20,20,-20,20,-1.64,-20,20,-16.01,-20,20,Default
38,20,-20,20,20,-20,20,-1.68,-20,20,-16.43,-20,20,Default
39,20,-20,20,20,-20,20,-1.72,-20,20,-16.86,-20,20,Default
40,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Default
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Default
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Default
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Default
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Default
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Default
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Default
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Default
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Default
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Default
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Default
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Default
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Default
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Default
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Default
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Default
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Default
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Default
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Default
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Default
60,20,-20,20,20,-20,20,-2.63,-20,20,-20,-20,20,Default
61,20,-20,20,20,-20,20,-2.67,-20,20,-20,-20,20,Default
62,20,-20,20,20,-20,20,-2.72,-20,20,-20,-20,20,Default
63,20,-20,20,20,-20,20,-2.76,-20,20,-20,-20,20,Default
64,20,-20,20,20,-20,20,-2.8,-20,20,-20,-20,20,Default
65,20,-20,20,20,-20,20,-2.84,-20,20,-20,-20,20,Default
66,20,-20,20,20,-20,20,-2.89,-20,20,-20,-20,20,Default
67,20,-20,20,20,-20,20,-2.93,-20,20,-20,-20,20,Default
68,20,-20,20,20,-20,20,-2.97,-20,20,-20,-20,20,Default
69,20,-20,20,20,-20,20,-3.02,-20,20,-20,-20,20,Default
70,20,-20,20,20,-20,20,-3.06,-20,20,-20,-20,20,Default
71,20,-20,20,20,-20,20,-3.1,-20,20,-20,-20,20,Default
72,20,-20,20,20,-20,20,-3.15,-20,20,-20,-20,20,Default
73,20,-20,20,20,-20,20,-3.19,-20,20,-20,-20,20,Default
74,20,-20,20,20,-20,20,-3.23,-20,20,-20,-20,20,Default
25,20,-20,20,20,-20,20,-1.12,-20,20,-10.96,-20,20,Default
26,20,-20,20,20,-20,20,-1.16,-20,20,-11.38,-20,20,Default
27,20,-20,20,20,-20,20,-1.21,-20,20,-11.8,-20,20,Default
28,20,-20,20,20,-20,20,-1.25,-20,20,-12.22,-20,20,Default
29,20,-20,20,20,-20,20,-1.29,-20,20,-12.64,-20,20,Default
30,20,-20,20,20,-20,20,-1.34,-20,20,-13.06,-20,20,Default
31,20,-20,20,20,-20,20,-1.38,-20,20,-13.48,-20,20,Default
32,20,-20,20,20,-20,20,-1.42,-20,20,-13.91,-20,20,Default
33,20,-20,20,20,-20,20,-1.47,-20,20,-14.33,-20,20,Default
34,20,-20,20,20,-20,20,-1.51,-20,20,-14.75,-20,20,Default
35,20,-20,20,20,-20,20,-1.55,-20,20,-15.17,-20,20,Default
36,20,-20,20,20,-20,20,-1.59,-20,20,-15.59,-20,20,Default
37,20,-20,20,20,-20,20,-1.64,-20,20,-16.01,-20,20,Default
38,20,-20,20,20,-20,20,-1.68,-20,20,-16.43,-20,20,Default
39,20,-20,20,20,-20,20,-1.72,-20,20,-16.86,-20,20,Default
40,20,-20,20,20,-20,20,-1.77,-20,20,-17.28,-20,20,Default
41,20,-20,20,20,-20,20,-1.81,-20,20,-17.7,-20,20,Default
42,20,-20,20,20,-20,20,-1.85,-20,20,-18.12,-20,20,Default
43,20,-20,20,20,-20,20,-1.9,-20,20,-18.54,-20,20,Default
44,20,-20,20,20,-20,20,-1.94,-20,20,-18.96,-20,20,Default
45,20,-20,20,20,-20,20,-1.98,-20,20,-19.38,-20,20,Default
46,20,-20,20,20,-20,20,-2.03,-20,20,-19.81,-20,20,Default
47,20,-20,20,20,-20,20,-2.07,-20,20,-20,-20,20,Default
48,20,-20,20,20,-20,20,-2.11,-20,20,-20,-20,20,Default
49,20,-20,20,20,-20,20,-2.15,-20,20,-20,-20,20,Default
50,20,-20,20,20,-20,20,-2.2,-20,20,-20,-20,20,Default
51,20,-20,20,20,-20,20,-2.24,-20,20,-20,-20,20,Default
52,20,-20,20,20,-20,20,-2.28,-20,20,-20,-20,20,Default
53,20,-20,20,20,-20,20,-2.33,-20,20,-20,-20,20,Default
54,20,-20,20,20,-20,20,-2.37,-20,20,-20,-20,20,Default
55,20,-20,20,20,-20,20,-2.41,-20,20,-20,-20,20,Default
56,20,-20,20,20,-20,20,-2.46,-20,20,-20,-20,20,Default
57,20,-20,20,20,-20,20,-2.5,-20,20,-20,-20,20,Default
58,20,-20,20,20,-20,20,-2.54,-20,20,-20,-20,20,Default
59,20,-20,20,20,-20,20,-2.59,-20,20,-20,-20,20,Default
60,20,-20,20,20,-20,20,-2.63,-20,20,-20,-20,20,Default
61,20,-20,20,20,-20,20,-2.67,-20,20,-20,-20,20,Default
62,20,-20,20,20,-20,20,-2.72,-20,20,-20,-20,20,Default
63,20,-20,20,20,-20,20,-2.76,-20,20,-20,-20,20,Default
64,20,-20,20,20,-20,20,-2.8,-20,20,-20,-20,20,Default
65,20,-20,20,20,-20,20,-2.84,-20,20,-20,-20,20,Default
66,20,-20,20,20,-20,20,-2.89,-20,20,-20,-20,20,Default
67,20,-20,20,20,-20,20,-2.93,-20,20,-20,-20,20,Default
68,20,-20,20,20,-20,20,-2.97,-20,20,-20,-20,20,Default
69,20,-20,20,20,-20,20,-3.02,-20,20,-20,-20,20,Default
70,20,-20,20,20,-20,20,-3.06,-20,20,-20,-20,20,Default
71,20,-20,20,20,-20,20,-3.1,-20,20,-20,-20,20,Default
72,20,-20,20,20,-20,20,-3.15,-20,20,-20,-20,20,Default
73,20,-20,20,20,-20,20,-3.19,-20,20,-20,-20,20,Default
74,20,-20,20,20,-20,20,-3.23,-20,20,-20,-20,20,Default
